t_idx,stamp_sec,x,y,yaw,vx,wz,frame_id
678,1756707963.361074,5.655503,0.890893,0.235371,0.093003,0.521012,"odom"
679,1756707963.394137,5.658846,0.891733,0.250916,0.091879,0.531699,"odom"
680,1756707963.460640,5.678663,0.886243,0.289317,0.090170,0.570068,"odom"
681,1756707963.494067,5.681914,0.887254,0.306425,0.104583,0.572221,"odom"
682,1756707963.560614,5.690068,0.879369,0.345144,0.084977,0.561540,"odom"
683,1756707963.594034,5.692977,0.880454,0.362081,0.086394,0.560467,"odom"
684,1756707963.660640,5.715003,0.866034,0.398184,0.060900,0.542325,"odom"
685,1756707963.694018,5.717344,0.867050,0.414337,0.071270,0.518953,"odom"
686,1756707963.760621,5.726956,0.859183,0.449835,0.062232,0.512491,"odom"
687,1756707963.794092,5.728910,0.860152,0.465046,0.058068,0.501831,"odom"
688,1756707963.860618,5.737682,0.861134,0.499331,0.052875,0.483865,"odom"
689,1756707963.893999,5.739301,0.862040,0.514425,0.053347,0.503931,"odom"
690,1756707963.960610,5.750449,0.854717,0.553958,0.057140,0.644591,"odom"
691,1756707963.993975,5.752362,0.855938,0.573904,0.062376,0.671144,"odom"
692,1756707964.060631,5.764475,0.839515,0.619847,0.062609,0.684058,"odom"
693,1756707964.094307,5.766425,0.840953,0.641134,0.073437,0.706484,"odom"
694,1756707964.161251,5.776947,0.833001,0.690151,0.065080,0.698870,"odom"
695,1756707964.194047,5.778622,0.834423,0.710725,0.057415,0.678577,"odom"
696,1756707964.260640,5.790283,0.817198,0.748408,0.050164,0.492187,"odom"
697,1756707964.294144,5.791383,0.818238,0.761599,0.040128,0.436911,"odom"
698,1756707964.360611,5.814618,0.803185,0.786965,0.036351,0.349635,"odom"
699,1756707964.393971,5.815475,0.804058,0.797352,0.035407,0.347340,"odom"
700,1756707964.460607,5.816103,0.794466,0.821683,0.034463,0.360261,"odom"
701,1756707964.494124,5.816940,0.795380,0.832694,0.032103,0.366551,"odom"
702,1756707964.560645,5.837537,0.797887,0.858677,0.029270,0.368843,"odom"
703,1756707964.593989,5.838196,0.798663,0.869728,0.029270,0.369871,"odom"
704,1756707964.660635,5.839284,0.789495,0.895480,0.030214,0.362387,"odom"
705,1756707964.694019,5.839964,0.790358,0.906819,0.029742,0.369873,"odom"
706,1756707964.760638,5.863978,0.775716,0.931672,0.024660,0.369873,"odom"
707,1756707964.794004,5.864567,0.776522,0.942826,0.026437,0.365512,"odom"
708,1756707964.860615,5.875068,0.777839,0.967158,0.029742,0.334617,"odom"
709,1756707964.894156,5.875652,0.778699,0.977022,0.030214,0.328345,"odom"
710,1756707964.961835,5.873608,0.786676,1.000755,0.034463,0.327287,"odom"
711,1756707964.994019,5.874253,0.787697,1.010996,0.030506,0.332536,"odom"
712,1756707965.060638,5.884580,0.788772,1.033966,0.031158,0.328338,"odom"
713,1756707965.094065,5.885154,0.789751,1.043875,0.031630,0.329393,"odom"
714,1756707965.160643,5.896984,0.781970,1.066908,0.031630,0.341073,"odom"
715,1756707965.193963,5.897517,0.782952,1.077454,0.030214,0.350665,"odom"
716,1756707965.260639,5.897006,0.782066,1.102734,0.032575,0.359218,"odom"
717,1756707965.294044,5.897585,0.783231,1.113619,0.031630,0.354852,"odom"
718,1756707965.360617,5.906408,0.792791,1.137489,0.035047,0.323977,"odom"
719,1756707965.394158,5.906908,0.793893,1.147165,0.036351,0.323966,"odom"
720,1756707965.460645,5.919332,0.787209,1.168358,0.089226,0.278270,"odom"
721,1756707965.494029,5.920671,0.790412,1.176937,0.076237,0.275998,"odom"
722,1756707965.560631,5.929945,0.800910,1.190265,0.125420,0.180085,"odom"
723,1756707965.594034,5.931827,0.805656,1.194155,0.145157,0.098355,"odom"
724,1756707965.660635,5.942342,0.794074,1.196796,0.178994,0.082229,"odom"
725,1756707965.694362,5.944737,0.800213,1.199564,0.171525,0.093898,"odom"
726,1756707965.760887,5.941858,0.805596,1.207708,0.188590,0.102445,"odom"
727,1756707965.794125,5.944297,0.812056,1.210523,0.192143,0.088672,"odom"
728,1756707965.860645,5.951330,0.816593,1.214586,0.193687,0.078016,"odom"
729,1756707965.894037,5.953850,0.823396,1.217074,0.205362,0.088648,"odom"
730,1756707965.960624,5.956473,0.854451,1.226413,0.239720,0.091817,"odom"
731,1756707965.994012,5.959153,0.861963,1.229115,0.214332,0.087432,"odom"
732,1756707966.060635,5.962675,0.882366,1.235325,0.210136,0.047125,"odom"
733,1756707966.094037,5.965168,0.889522,1.235844,0.214549,0.001201,"odom"
734,1756707966.160630,5.968751,0.909596,1.234131,0.201113,-0.054106,"odom"
735,1756707966.194000,5.971149,0.916423,1.232586,0.198572,-0.050972,"odom"
736,1756707966.260653,5.975171,0.937679,1.230045,0.209139,-0.048709,"odom"
737,1756707966.294021,5.977844,0.945196,1.228495,0.211319,-0.050963,"odom"
738,1756707966.360643,5.972396,0.955806,1.227717,0.208126,-0.052010,"odom"
739,1756707966.394006,5.975078,0.963290,1.226362,0.214873,-0.041380,"odom"
740,1756707966.460636,5.989733,0.985698,1.221436,0.210109,-0.043455,"odom"
741,1756707966.494200,5.992453,0.993141,1.220182,0.215886,-0.040332,"odom"
742,1756707966.561376,5.985718,1.000374,1.219970,0.210083,-0.057250,"odom"
743,1756707966.594069,5.988383,1.007633,1.218230,0.212470,-0.054111,"odom"
744,1756707966.660651,5.992884,1.030520,1.215818,0.206015,-0.046611,"odom"
745,1756707966.694118,5.995486,1.037514,1.214489,0.205362,-0.040353,"odom"
746,1756707966.760719,6.000516,1.048984,1.208801,0.225668,-0.106327,"odom"
747,1756707966.794034,6.003580,1.057011,1.205487,0.250683,-0.104259,"odom"
748,1756707966.860634,6.023931,1.056230,1.188428,0.266725,-0.133031,"odom"
749,1756707966.894018,6.027725,1.065575,1.184137,0.283730,-0.145771,"odom"
750,1756707966.960629,6.029304,1.093766,1.177155,0.285969,-0.169155,"odom"
751,1756707966.994005,6.033286,1.103251,1.171714,0.290340,-0.190432,"odom"
752,1756707967.060621,6.020267,1.146056,1.171127,0.294546,-0.193764,"odom"
753,1756707967.094069,6.024666,1.156343,1.165068,0.290631,-0.200035,"odom"
754,1756707967.160637,6.044043,1.141160,1.139189,0.288923,-0.225682,"odom"
755,1756707967.194009,6.048442,1.150591,1.132473,0.292228,-0.220310,"odom"
756,1756707967.260575,6.041581,1.159071,1.121442,0.297241,-0.212970,"odom"
757,1756707967.294273,6.046163,1.168461,1.115040,0.294657,-0.208599,"odom"
758,1756707967.360757,6.046560,1.207470,1.108006,0.289395,-0.212976,"odom"
759,1756707967.394034,6.051192,1.216645,1.101124,0.293267,-0.239481,"odom"
760,1756707967.460630,6.059491,1.251520,1.086993,0.290005,-0.271404,"odom"
761,1756707967.494105,6.064410,1.260753,1.078563,0.288563,-0.285193,"odom"
762,1756707967.560637,6.051885,1.294551,1.071167,0.297087,-0.279982,"odom"
763,1756707967.593985,6.056952,1.303706,1.062704,0.289284,-0.278916,"odom"
764,1756707967.660639,6.055451,1.339945,1.051580,0.298837,-0.284159,"odom"
765,1756707967.693987,6.060795,1.349167,1.042968,0.295739,-0.285209,"odom"
766,1756707967.760634,6.063215,1.347094,1.021397,0.288255,-0.290602,"odom"
767,1756707967.793970,6.068472,1.355567,1.012544,0.282478,-0.298109,"odom"
768,1756707967.860640,6.096559,1.364054,0.984148,0.281534,-0.283106,"odom"
769,1756707967.894045,6.102237,1.372487,0.975533,0.285199,-0.288332,"odom"
770,1756707967.960639,6.100094,1.409113,0.964436,0.280426,-0.296876,"odom"
771,1756707967.993985,6.105959,1.417465,0.955734,0.285147,-0.288506,"odom"
772,1756707968.060625,6.106836,1.437181,0.939987,0.280580,-0.282056,"odom"
773,1756707968.095660,6.112919,1.445410,0.931531,0.281980,-0.276825,"odom"
774,1756707968.161775,6.110488,1.482624,0.922800,0.286563,-0.272459,"odom"
775,1756707968.194247,6.116805,1.490870,0.914381,0.285147,-0.279962,"odom"
776,1756707968.260622,6.129636,1.503749,0.893399,0.294349,-0.287291,"odom"
777,1756707968.294025,6.136352,1.511997,0.884574,0.299792,-0.294800,"odom"
778,1756707968.360615,6.134920,1.540433,0.871339,0.291687,-0.308583,"odom"
779,1756707968.394037,6.141724,1.548418,0.862133,0.287953,-0.302305,"odom"
780,1756707968.460609,6.152510,1.570176,0.844017,0.295172,-0.289574,"odom"
781,1756707968.493977,6.159409,1.577844,0.835479,0.287979,-0.286247,"odom"
782,1756707968.560616,6.162274,1.580608,0.815194,0.288632,-0.278921,"odom"
783,1756707968.593992,6.169350,1.588033,0.806924,0.292048,-0.282053,"odom"
784,1756707968.660610,6.176402,1.627339,0.797803,0.296811,-0.248043,"odom"
785,1756707968.693992,6.183564,1.634605,0.790174,0.277970,-0.258669,"odom"
786,1756707968.760631,6.198494,1.630964,0.765393,0.280606,-0.285190,"odom"
787,1756707968.794024,6.205756,1.637864,0.757206,0.281370,-0.270361,"odom"
788,1756707968.861488,6.215946,1.660502,0.742159,0.282425,-0.269316,"odom"
789,1756707968.894207,6.223554,1.667403,0.734168,0.283120,-0.262845,"odom"
790,1756707968.960673,6.237093,1.673284,0.714546,0.291756,-0.249066,"odom"
791,1756707968.994431,6.244909,1.679996,0.707307,0.287687,-0.241566,"odom"
792,1756707969.060616,6.255418,1.713719,0.697761,0.289533,-0.255352,"odom"
793,1756707969.094115,6.263401,1.720340,0.689893,0.291045,-0.261824,"odom"
794,1756707969.160614,6.281318,1.743182,0.672862,0.279789,-0.282047,"odom"
795,1756707969.193984,6.289161,1.749362,0.664725,0.283258,-0.270354,"odom"
796,1756707969.260638,6.289108,1.762039,0.652370,0.280898,-0.217136,"odom"
797,1756707969.294010,6.297181,1.768150,0.645884,0.285799,-0.213976,"odom"
798,1756707969.360616,6.306941,1.792101,0.636719,0.291772,-0.217122,"odom"
799,1756707969.393981,6.315468,1.798346,0.629750,0.295061,-0.238410,"odom"
800,1756707969.460646,6.336681,1.814902,0.613776,0.293241,-0.227775,"odom"
801,1756707969.493970,6.345272,1.820896,0.606958,0.285146,-0.221312,"odom"
802,1756707969.560609,6.351160,1.842635,0.603326,0.305012,-0.073294,"odom"
803,1756707969.594013,6.357968,1.847322,0.602329,0.223413,-0.007164,"odom"
804,1756707969.660678,6.384067,1.848513,0.600583,0.213769,0.078009,"odom"
805,1756707969.694513,6.389834,1.852477,0.603448,0.197517,0.108877,"odom"
806,1756707969.760659,6.403331,1.860367,0.612316,0.169011,0.141901,"odom"
807,1756707969.794011,6.408687,1.864153,0.616511,0.193773,0.132335,"odom"
808,1756707969.860617,6.425081,1.864262,0.622859,0.187954,0.118532,"odom"
809,1756707969.893989,6.429976,1.867795,0.626136,0.168719,0.101423,"odom"
810,1756707969.960620,6.433039,1.893515,0.637639,0.181285,0.096190,"odom"
811,1756707969.994024,6.438508,1.897587,0.640840,0.186701,0.107878,"odom"
812,1756707970.060614,6.455224,1.887960,0.644509,0.190727,0.119563,"odom"
813,1756707970.094008,6.460729,1.892118,0.647972,0.196864,0.114163,"odom"
814,1756707970.160619,6.476016,1.900917,0.656124,0.207723,0.130207,"odom"
815,1756707970.193975,6.482028,1.905573,0.660292,0.208195,0.139625,"odom"
816,1756707970.260617,6.493371,1.931068,0.673807,0.205834,0.135446,"odom"
817,1756707970.294006,6.499240,1.935780,0.677707,0.208667,0.126901,"odom"
818,1756707970.360612,6.515221,1.935087,0.683116,0.224738,0.112076,"odom"
819,1756707970.393971,6.520709,1.939574,0.686373,0.196864,0.105594,"odom"
820,1756707970.460734,6.536705,1.938693,0.690797,0.193379,0.111012,"odom"
821,1756707970.494290,6.541940,1.943042,0.694237,0.188701,0.115200,"odom"
822,1756707970.560629,6.555151,1.949730,0.701381,0.192324,0.109964,"odom"
823,1756707970.593980,6.560501,1.954269,0.704556,0.197336,0.102464,"odom"
824,1756707970.660623,6.575907,1.972700,0.712261,0.194976,0.084310,"odom"
825,1756707970.694053,6.581282,1.977359,0.715026,0.195225,0.093909,"odom"
826,1756707970.760625,6.595655,1.974814,0.719212,0.190255,0.111010,"odom"
827,1756707970.794014,6.600800,1.979341,0.722607,0.191199,0.108747,"odom"
828,1756707970.860645,6.618002,1.989187,0.729561,0.196392,0.115197,"odom"
829,1756707970.893994,6.623106,1.993772,0.732895,0.193088,0.112056,"odom"
830,1756707970.960628,6.627200,1.999736,0.741146,0.191199,0.107868,"odom"
831,1756707970.994015,6.632313,2.004436,0.744272,0.190727,0.102460,"odom"
832,1756707971.060616,6.635228,2.019329,0.754069,0.193963,0.103507,"odom"
833,1756707971.094054,6.640248,2.024064,0.757175,0.197336,0.105596,"odom"
834,1756707971.160615,6.655546,2.031999,0.763722,0.198058,0.113108,"odom"
835,1756707971.194005,6.660671,2.036930,0.767231,0.198281,0.118332,"odom"
836,1756707971.260631,6.675767,2.044531,0.773770,0.174332,0.108627,"odom"
837,1756707971.294417,6.678521,2.047219,0.776004,0.107176,0.083051,"odom"
838,1756707971.361185,6.691523,2.062787,0.777651,0.108993,-0.012615,"odom"
839,1756707971.394030,6.693194,2.064426,0.776002,0.076885,-0.058434,"odom"
840,1756707971.460654,6.710090,2.073563,0.767409,0.036712,-0.136163,"odom"
841,1756707971.494079,6.710945,2.074383,0.762420,0.035821,-0.173500,"odom"
842,1756707971.560629,6.707341,2.081025,0.749486,0.018704,-0.189373,"odom"
843,1756707971.594054,6.707852,2.081496,0.743977,0.020772,-0.185202,"odom"
844,1756707971.660606,6.718539,2.083200,0.730348,0.017149,-0.181898,"odom"
845,1756707971.693959,6.719209,2.083796,0.724581,0.023133,-0.192514,"odom"
846,1756707971.760618,6.706333,2.090122,0.711398,0.028326,-0.193576,"odom"
847,1756707971.794064,6.707080,2.090760,0.705710,0.029270,-0.185206,"odom"
848,1756707971.860627,6.706219,2.090038,0.692679,0.024549,-0.179790,"odom"
849,1756707971.893987,6.707022,2.090699,0.687350,0.028145,-0.171250,"odom"
850,1756707971.960612,6.704687,2.098687,0.675541,0.023106,-0.172285,"odom"
851,1756707971.994001,6.705349,2.099215,0.670040,0.023605,-0.188334,"odom"
852,1756707972.060651,6.704770,2.098745,0.655961,0.028326,-0.210682,"odom"
853,1756707972.094703,6.705572,2.099356,0.649398,0.028798,-0.218189,"odom"
854,1756707972.160698,6.703466,2.107555,0.632739,0.028772,-0.248037,"odom"
855,1756707972.194113,6.704442,2.108263,0.625069,0.033991,-0.258681,"odom"
856,1756707972.260620,6.705074,2.098903,0.606304,0.032670,-0.254335,"odom"
857,1756707972.294069,6.705896,2.099467,0.598752,0.026618,-0.246988,"odom"
858,1756707972.360622,6.703237,2.107309,0.582396,0.024549,-0.228846,"odom"
859,1756707972.393995,6.704007,2.107810,0.575178,0.028798,-0.237378,"odom"
860,1756707972.460613,6.700233,2.124689,0.558911,0.024077,-0.246989,"odom"
861,1756707972.493986,6.701085,2.125216,0.551423,0.026437,-0.246792,"odom"
862,1756707972.560612,6.699942,2.124520,0.534001,0.029899,-0.245777,"odom"
863,1756707972.593973,6.700675,2.124949,0.526861,0.020412,-0.234066,"odom"
864,1756707972.660608,6.698794,2.133386,0.510314,0.019176,-0.234072,"odom"
865,1756707972.694037,6.699450,2.133749,0.502885,0.025090,-0.251155,"odom"
866,1756707972.760615,6.698194,2.133053,0.485031,0.017828,-0.251164,"odom"
867,1756707972.793966,6.698684,2.133308,0.477761,0.017940,-0.241571,"odom"
868,1756707972.860649,6.693628,2.159085,0.461853,0.013691,-0.225684,"odom"
869,1756707972.894683,6.694208,2.159370,0.455249,0.014274,-0.218186,"odom"
870,1756707972.960618,6.692324,2.167917,0.439607,0.020454,-0.228828,"odom"
871,1756707972.994192,6.692954,2.168210,0.432293,0.020008,-0.248034,"odom"
872,1756707973.060636,6.692440,2.167962,0.413982,0.020300,-0.274551,"odom"
873,1756707973.094116,6.693277,2.168324,0.405533,0.022375,-0.281052,"odom"
874,1756707973.160619,6.690978,2.176638,0.384938,0.019467,-0.292720,"odom"
875,1756707973.194056,6.691665,2.176911,0.375914,0.020661,-0.300209,"odom"
876,1756707973.260667,6.689334,2.185258,0.355905,0.019648,-0.269322,"odom"
877,1756707973.293994,6.689999,2.185501,0.348108,0.017399,-0.253265,"odom"
878,1756707973.360614,6.689268,2.185227,0.331549,0.015261,-0.224467,"odom"
879,1756707973.393977,6.689963,2.185462,0.324819,0.023202,-0.220273,"odom"
880,1756707973.460614,6.687805,2.193907,0.309216,0.028523,-0.233036,"odom"
881,1756707973.493978,6.688553,2.194142,0.302278,0.018746,-0.226746,"odom"
882,1756707973.560613,6.686441,2.202631,0.285090,0.018051,-0.258662,"odom"
883,1756707973.593994,6.687128,2.202828,0.277045,0.018231,-0.274548,"odom"
884,1756707973.660655,6.686277,2.202571,0.256507,0.020277,-0.292750,"odom"
885,1756707973.694274,6.686922,2.202736,0.247696,0.018412,-0.294775,"odom"
886,1756707973.760911,6.686271,2.202541,0.228714,0.021146,-0.254341,"odom"
887,1756707973.794128,6.686916,2.202688,0.221153,0.020300,-0.249082,"odom"
888,1756707973.860614,6.672341,2.217961,0.203794,0.021716,-0.263898,"odom"
889,1756707973.894070,6.673156,2.218125,0.195971,0.021064,-0.255374,"odom"
890,1756707973.960613,6.680301,2.237275,0.178063,0.022120,-0.252233,"odom"
891,1756707973.995028,6.681024,2.237401,0.170504,0.021716,-0.262859,"odom"
892,1756707974.060787,6.691223,2.239208,0.151917,0.023080,-0.256443,"odom"
893,1756707974.094049,6.692096,2.239337,0.144112,0.021716,-0.253262,"odom"
894,1756707974.160615,6.691170,2.239174,0.126544,0.021244,-0.238417,"odom"
895,1756707974.193996,6.691879,2.239260,0.119649,0.018412,-0.228830,"odom"
896,1756707974.260613,6.689562,2.247822,0.103270,0.018926,-0.240532,"odom"
897,1756707974.293970,6.690294,2.247894,0.095852,0.021244,-0.249071,"odom"
898,1756707974.360652,6.686480,2.265173,0.078703,0.022556,-0.257666,"odom"
899,1756707974.393999,6.687229,2.265228,0.070729,0.018704,-0.258694,"odom"
900,1756707974.460648,6.697663,2.267129,0.051894,0.017654,-0.266010,"odom"
901,1756707974.494500,6.698213,2.267155,0.044431,0.014163,-0.248056,"odom"
902,1756707974.561489,6.683072,2.282517,0.028183,0.017468,-0.234064,"odom"
903,1756707974.594136,6.684254,2.282542,0.020451,0.042980,-0.269461,"odom"
904,1756707974.660626,6.693721,2.293135,-0.004096,0.035551,-0.390636,"odom"
905,1756707974.694016,6.695277,2.293115,-0.016499,0.035859,-0.418418,"odom"
906,1756707974.760612,6.692902,2.301730,-0.048621,0.055707,-0.484370,"odom"
907,1756707974.794038,6.694972,2.301607,-0.063553,0.058429,-0.493988,"odom"
908,1756707974.860612,6.702708,2.312197,-0.097864,0.062205,-0.493973,"odom"
909,1756707974.893992,6.704833,2.311965,-0.112793,0.066257,-0.490894,"odom"
910,1756707974.960637,6.709033,2.340054,-0.145389,0.059484,-0.514235,"odom"
911,1756707974.993977,6.711159,2.339719,-0.161462,0.059081,-0.532369,"odom"
912,1756707975.060615,6.708760,2.340006,-0.199007,0.054471,-0.536531,"odom"
913,1756707975.093965,6.710836,2.339563,-0.215020,0.059956,-0.521717,"odom"
914,1756707975.160638,6.718415,2.350417,-0.249748,0.058068,-0.517347,"odom"
915,1756707975.193991,6.720515,2.349857,-0.265157,0.061845,-0.506731,"odom"
916,1756707975.260624,6.727803,2.360905,-0.300300,0.062258,-0.511107,"odom"
917,1756707975.294831,6.729748,2.360280,-0.315397,0.059983,-0.500431,"odom"
918,1756707975.360643,6.737890,2.371154,-0.350558,0.055373,-0.518582,"odom"
919,1756707975.394017,6.739888,2.370398,-0.366298,0.059012,-0.522770,"odom"
920,1756707975.460620,6.746268,2.382014,-0.401812,0.053458,-0.530256,"odom"
921,1756707975.493987,6.748030,2.381242,-0.417795,0.052875,-0.530273,"odom"
922,1756707975.560624,6.755106,2.392771,-0.453021,0.056471,-0.501532,"odom"
923,1756707975.594331,6.756955,2.391847,-0.467925,0.055596,-0.484372,"odom"
924,1756707975.660616,6.764831,2.410990,-0.498832,0.098308,-0.457765,"odom"
925,1756707975.693972,6.768126,2.409157,-0.512282,0.120548,-0.448155,"odom"
926,1756707975.760612,6.778562,2.411155,-0.538034,0.128367,-0.374742,"odom"
927,1756707975.793977,6.782959,2.408490,-0.548299,0.147280,-0.344803,"odom"
928,1756707975.860628,6.800821,2.414547,-0.562184,0.178925,-0.212784,"odom"
929,1756707975.893979,6.806784,2.410754,-0.567954,0.201198,-0.173527,"odom"
930,1756707975.960641,6.814410,2.406943,-0.578366,0.198572,-0.140355,"odom"
931,1756707975.993977,6.820242,2.403111,-0.582732,0.193061,-0.145744,"odom"
932,1756707976.060614,6.827067,2.399915,-0.592762,0.201405,-0.152041,"odom"
933,1756707976.094103,6.833234,2.395732,-0.597449,0.209319,-0.155340,"odom"
934,1756707976.160752,6.852787,2.385708,-0.608259,0.219997,-0.177687,"odom"
935,1756707976.193981,6.859711,2.380848,-0.613593,0.241638,-0.162692,"odom"
936,1756707976.260630,6.877178,2.387691,-0.617128,0.216427,-0.131942,"odom"
937,1756707976.294004,6.883446,2.383220,-0.620681,0.219191,-0.111716,"odom"
938,1756707976.360617,6.888492,2.374026,-0.629422,0.223302,-0.082908,"odom"
939,1756707976.394017,6.895048,2.369235,-0.631879,0.223636,-0.078539,"odom"
940,1756707976.460610,6.913855,2.360116,-0.637071,0.253014,-0.107346,"odom"
941,1756707976.493981,6.920440,2.355222,-0.640224,0.228341,-0.104185,"odom"
942,1756707976.560626,6.933852,2.365344,-0.639985,0.243707,-0.098781,"odom"
943,1756707976.593984,6.940623,2.360283,-0.642836,0.244789,-0.093560,"odom"
944,1756707976.660610,6.971874,2.352182,-0.643097,0.234160,-0.073326,"odom"
945,1756707976.693998,6.978437,2.347249,-0.645362,0.226607,-0.074351,"odom"
946,1756707976.760614,6.972714,2.336376,-0.656201,0.235990,-0.083911,"odom"
947,1756707976.793990,6.980047,2.330725,-0.657568,0.264135,-0.030663,"odom"
948,1756707976.860649,7.000426,2.313197,-0.657310,0.280494,0.033364,"odom"
949,1756707976.894263,7.008455,2.307015,-0.655900,0.280665,0.051324,"odom"
950,1756707976.960646,7.039727,2.299189,-0.645405,0.282314,0.066315,"odom"
951,1756707976.993989,7.048304,2.292753,-0.642992,0.299087,0.087639,"odom"
952,1756707977.060619,7.066286,2.277129,-0.636490,0.289395,0.108747,"odom"
953,1756707977.094113,7.074613,2.271003,-0.633309,0.295697,0.103505,"odom"
954,1756707977.160615,7.081924,2.253035,-0.631330,0.293172,0.092865,"odom"
955,1756707977.193974,7.090664,2.246670,-0.628844,0.297156,0.081162,"odom"
956,1756707977.260612,7.105804,2.232835,-0.624807,0.299139,0.078030,"odom"
957,1756707977.293991,7.114831,2.226350,-0.622170,0.305037,0.090774,"odom"
958,1756707977.360609,7.144974,2.219163,-0.609134,0.322059,0.094984,"odom"
959,1756707977.393966,7.153377,2.213328,-0.605985,0.275609,0.106645,"odom"
960,1756707977.460629,7.158692,2.188787,-0.605980,0.285094,0.125862,"odom"
961,1756707977.493973,7.167097,2.182996,-0.602268,0.278570,0.119567,"odom"
962,1756707977.560616,7.182290,2.168662,-0.595744,0.295533,0.124791,"odom"
963,1756707977.593976,7.191220,2.162643,-0.592038,0.296185,0.119569,"odom"
964,1756707977.660629,7.212387,2.148547,-0.584483,0.294700,0.103494,"odom"
965,1756707977.694284,7.221123,2.142794,-0.581276,0.287730,0.107871,"odom"
966,1756707977.761451,7.224871,2.137533,-0.575065,0.290631,0.098275,"odom"
967,1756707977.794115,7.233513,2.131958,-0.572039,0.284579,0.101427,"odom"
968,1756707977.860665,7.272770,2.119712,-0.558405,0.291490,0.130193,"odom"
969,1756707977.893984,7.281678,2.114177,-0.554674,0.293644,0.124780,"odom"
970,1756707977.960623,7.301017,2.104381,-0.545117,0.287258,0.122688,"odom"
971,1756707977.993992,7.309872,2.099041,-0.541565,0.292005,0.119569,"odom"
972,1756707978.060616,7.327616,2.082317,-0.534355,0.294116,0.143999,"odom"
973,1756707978.093976,7.337284,2.076636,-0.529924,0.294615,0.141906,"odom"
974,1756707978.160636,7.347853,2.016530,-0.542360,0.286563,0.137718,"odom"
975,1756707978.193963,7.356613,2.011285,-0.538232,0.280426,0.135620,"odom"
976,1756707978.260614,7.364855,1.999295,-0.531987,0.287979,0.122713,"odom"
977,1756707978.293963,7.373779,1.994076,-0.527986,0.285147,0.136499,"odom"
978,1756707978.360630,7.397657,2.005404,-0.508633,0.281258,0.134394,"odom"
979,1756707978.393994,7.406566,2.000470,-0.504673,0.284674,0.131273,"odom"
980,1756707978.460643,7.410500,1.983000,-0.500612,0.287215,0.145047,"odom"
981,1756707978.494092,7.419943,1.977870,-0.496353,0.321550,0.139817,"odom"
982,1756707978.560909,7.445469,1.964176,-0.487428,0.314731,0.116434,"odom"
983,1756707978.594029,7.454160,1.959595,-0.484217,0.273859,0.104741,"odom"
984,1756707978.660622,7.475072,1.948713,-0.476755,0.280760,0.100373,"odom"
985,1756707978.693983,7.484040,1.944107,-0.473892,0.277429,0.088697,"odom"
986,1756707978.760614,7.509263,1.937808,-0.464822,0.285619,0.100370,"odom"
987,1756707978.793976,7.518174,1.933364,-0.461665,0.287979,0.113104,"odom"
988,1756707978.860615,7.546591,1.933682,-0.447443,0.291756,0.119570,"odom"
989,1756707978.893963,7.555933,1.929228,-0.443928,0.287507,0.119562,"odom"
990,1756707978.960611,7.562349,1.909597,-0.442069,0.285884,0.119551,"odom"
991,1756707978.993991,7.571568,1.905261,-0.438727,0.280553,0.103528,"odom"
992,1756707979.060619,7.598214,1.898190,-0.429848,0.282065,0.088687,"odom"
993,1756707979.093968,7.607279,1.894057,-0.427006,0.280898,0.096007,"odom"
994,1756707979.160613,7.623416,1.884728,-0.420332,0.293061,0.113101,"odom"
995,1756707979.193968,7.633117,1.880420,-0.416925,0.293936,0.113103,"odom"
996,1756707979.260608,7.648537,1.871303,-0.410319,0.292546,0.104711,"odom"
997,1756707979.294123,7.658330,1.867067,-0.407373,0.293464,0.093902,"odom"
998,1756707979.360643,7.684657,1.859791,-0.400307,0.288854,0.071563,"odom"
999,1756707979.394010,7.694133,1.855797,-0.398018,0.283730,0.079064,"odom"
1000,1756707979.460616,7.699711,1.835917,-0.398854,0.278760,0.088674,"odom"
1001,1756707979.493980,7.709121,1.831972,-0.396158,0.284881,0.090756,"odom"
1002,1756707979.560618,7.712239,1.813077,-0.396426,0.283035,0.085361,"odom"
1003,1756707979.593964,7.721856,1.809072,-0.393912,0.289687,0.084308,"odom"
1004,1756707979.660612,7.751958,1.800014,-0.386295,0.329419,0.098089,"odom"
1005,1756707979.693962,7.761514,1.796148,-0.383464,0.280107,0.095984,"odom"
1006,1756707979.760615,7.809908,1.792474,-0.371208,0.283147,0.082203,"odom"
1007,1756707979.793972,7.819526,1.788746,-0.369211,0.291756,0.062134,"odom"
1008,1756707979.860611,7.832787,1.788021,-0.363287,0.283258,0.064056,"odom"
1009,1756707979.893963,7.842182,1.784463,-0.361358,0.280288,0.064230,"odom"
1010,1756707979.960612,7.868767,1.776530,-0.355992,0.282786,0.068420,"odom"
1011,1756707979.993964,7.878296,1.773004,-0.353781,0.276734,0.071564,"odom"
1012,1756707980.060664,7.895661,1.754247,-0.352965,0.288563,0.073664,"odom"
1013,1756707980.094098,7.905494,1.750642,-0.350755,0.284150,0.071571,"odom"
1014,1756707980.160849,7.931656,1.742731,-0.345243,0.291756,0.071564,"odom"
1015,1756707980.193981,7.941442,1.739228,-0.343143,0.283216,0.065102,"odom"
1016,1756707980.260654,7.955515,1.737874,-0.337755,0.276649,0.054447,"odom"
1017,1756707980.293976,7.965392,1.734419,-0.336083,0.295628,0.055515,"odom"
1018,1756707980.360614,7.982860,1.707233,-0.339214,0.281953,0.077845,"odom"
