t_idx,cost_0,cost_1,cost_2,cost_3,cost_4,cost_5,cost_6,cost_7,cost_8,cost_9,cost_10,cost_11,cost_12,cost_13,cost_14,cost_15,cost_16,cost_17,cost_18,cost_19,cost_20,cost_21,cost_22,cost_23,cost_24,cost_25,cost_26,cost_27,cost_28,cost_29,cost_30,cost_31,cost_32,cost_33,cost_34,cost_35,cost_36,cost_37,cost_38,cost_39,cost_40,cost_41,cost_42,cost_43,cost_44,cost_45,cost_46,cost_47,cost_48,cost_49,cost_50,cost_51,cost_52,cost_53,cost_54,cost_55,cost_56,cost_57,cost_58,cost_59,cost_60,cost_61,cost_62,cost_63,cost_64,cost_65,cost_66,cost_67,cost_68,cost_69,cost_70,cost_71,cost_72,cost_73,cost_74,cost_75,cost_76,cost_77,cost_78,cost_79,cost_80,cost_81,cost_82,cost_83,cost_84,cost_85,cost_86,cost_87,cost_88,cost_89,cost_90,cost_91,cost_92,cost_93,cost_94,cost_95,cost_96,cost_97,cost_98,cost_99,cost_100,cost_101,cost_102,cost_103,cost_104,cost_105,cost_106,cost_107,cost_108,cost_109,cost_110,cost_111,cost_112,cost_113,cost_114,cost_115,cost_116,cost_117,cost_118,cost_119,cost_120,cost_121,cost_122,cost_123,cost_124,cost_125,cost_126,cost_127,cost_128,cost_129,cost_130,cost_131,cost_132,cost_133,cost_134,cost_135,cost_136,cost_137,cost_138,cost_139,cost_140,cost_141,cost_142,cost_143,cost_144,cost_145,cost_146,cost_147,cost_148,cost_149,cost_150,cost_151,cost_152,cost_153,cost_154,cost_155,cost_156,cost_157,cost_158,cost_159,cost_160,cost_161,cost_162,cost_163,cost_164,cost_165,cost_166,cost_167,cost_168,cost_169,cost_170,cost_171,cost_172,cost_173,cost_174,cost_175,cost_176,cost_177,cost_178,cost_179,cost_180,cost_181,cost_182,cost_183,cost_184,cost_185,cost_186,cost_187,cost_188,cost_189,cost_190,cost_191,cost_192,cost_193,cost_194,cost_195,cost_196,cost_197,cost_198,cost_199,cost_200,cost_201,cost_202,cost_203,cost_204,cost_205,cost_206,cost_207,cost_208,cost_209,cost_210,cost_211,cost_212,cost_213,cost_214,cost_215,cost_216,cost_217,cost_218,cost_219,cost_220,cost_221,cost_222,cost_223,cost_224
1086,2.58301,2.57677,2.56567,2.55064,2.53246,2.51204,2.73482,2.46965,2.45088,2.43606,2.42689,2.42485,2.43113,2.44651,2.47132,2.39362,2.40668,2.41799,2.42785,2.43638,2.44384,2.45089,2.45851,2.46793,2.48048,2.49743,2.51987,2.54865,2.58425,2.62678,2.20436,2.23702,2.27109,2.30618,2.34165,2.37712,2.41269,2.44887,2.48643,2.52625,2.5692,2.61599,2.66714,2.72284,2.78295,2.01526,2.06788,2.12514,2.1858,2.24841,2.31198,2.37609,2.44078,2.50639,2.57337,2.64218,2.71319,2.78657,2.86223,2.93979,1.82639,1.8994,1.98034,2.06689,2.15681,2.24851,2.34113,2.43425,2.52779,2.6218,2.71635,2.81143,2.90689,3.00237,3.09727,1.63781,1.73178,1.8369,1.94964,2.06697,2.18681,2.30786,2.4293,2.55064,2.67153,2.79166,2.91067,3.02808,3.14325,3.25535,1.44964,1.56528,1.69508,1.83423,1.97901,2.12693,2.2763,2.42592,2.57491,2.72252,2.86807,3.01085,3.15007,3.28481,3.414,1.26206,1.4002,1.55515,1.72083,1.89303,2.06892,2.24646,2.4241,2.60055,2.77472,2.94554,3.11195,3.27284,3.42701,3.57318,1.07535,1.23694,1.41737,1.60959,1.80911,2.01281,2.21834,2.4238,2.62755,2.82809,3.02402,3.21391,3.39634,3.56983,3.73287,0.889983,1.07593,1.28198,1.50064,1.72729,1.9586,2.1919,2.42498,2.65583,2.88258,3.10345,3.31668,3.52052,3.71322,3.89304,0.70667,0.917589,1.14915,1.39406,1.64761,1.90627,2.16711,2.42759,2.68534,2.93813,3.18379,3.42023,3.64535,3.85715,4.05364,0.526368,0.762248,1.01905,1.2899,1.57005,1.85577,2.14391,2.43156,2.71603,2.99468,3.26499,3.52449,3.77079,4.00159,4.21467,0.349945,0.610112,0.891751,1.18817,1.49457,1.80706,2.12222,2.43683,2.74782,3.05217,3.34698,3.62944,3.8968,4.1465,4.37609,0.177687,0.461297,0.767307,1.08885,1.4211,1.76004,2.10197,2.44332,2.78064,3.11055,3.42973,3.73502,4.02335,4.29186,4.53787,0.00936101,0.315887,0.645707,0.991861,1.34956,1.71462,2.08306,2.45095,2.81444,3.16975,3.51318,3.84119,4.1504,4.43763,4.7
1087,2.52648,2.52594,2.52159,2.51417,2.50424,2.49248,2.72643,2.46778,2.45763,2.45105,2.44956,2.45449,2.4669,2.48748,2.5165,2.3409,2.35928,2.37692,2.39395,2.41022,2.4258,2.44112,2.45699,2.47445,2.49466,2.51873,2.54762,2.58207,2.62245,2.66882,2.15545,2.19306,2.23308,2.27489,2.31759,2.36062,2.40387,2.4477,2.4927,2.5396,2.58912,2.64185,2.69819,2.75825,2.82183,1.97018,2.02739,2.09023,2.15716,2.22648,2.29703,2.36823,2.43996,2.5124,2.58587,2.6607,2.73713,2.81523,2.89483,2.97551,1.78514,1.86244,1.94858,2.04094,2.13703,2.23513,2.33422,2.43377,2.53354,2.63345,2.73345,2.83343,2.93314,3.03215,3.1298,1.60043,1.69841,1.80835,1.92641,2.04936,2.175,2.3019,2.42914,2.5561,2.6823,2.80732,2.93071,3.0519,3.17018,3.28469,1.41616,1.53555,1.66981,1.81377,1.96359,2.11669,2.27129,2.42607,2.58005,2.73238,2.88227,3.02892,3.17145,3.30888,3.44013,1.23255,1.37423,1.53322,1.70317,1.87981,2.06025,2.24238,2.42454,2.60537,2.78366,2.95826,3.12802,3.29175,3.44822,3.59609,1.04992,1.21482,1.39883,1.59475,1.79808,2.00569,2.21516,2.42451,2.63201,2.83609,3.03523,3.22796,3.41277,3.58815,3.75254,0.868785,1.05778,1.26686,1.48862,1.71846,1.95302,2.18961,2.42593,2.65991,2.8896,3.11314,3.32869,3.53446,3.72863,3.90945,0.68995,0.903495,1.1375,1.38486,1.64094,1.90219,2.16566,2.42874,2.68901,2.94414,3.19193,3.43018,3.65677,3.86964,4.0668,0.514382,0.752253,1.01086,1.28351,1.56552,1.85317,2.14327,2.43289,2.71925,2.99967,3.27155,3.53236,3.77968,4.01115,4.22455,0.342819,0.604229,0.887016,1.18457,1.49215,1.80589,2.12236,2.4383,2.75057,3.0561,3.35194,3.63521,3.90314,4.15312,4.38268,0.175349,0.459521,0.766003,1.08799,1.42074,1.76026,2.10285,2.44489,2.78289,3.1134,3.43307,3.73868,4.02713,4.29552,4.54117,0.0117082,0.318206,0.647788,0.993682,1.3512,1.71619,2.08464,2.45259,2.81616,3.1715,3.51488,3.84272,4.15159,4.43833,4.7
1088,2.57804,2.57081,2.55854,2.54213,2.52236,2.50016,2.71357,2.45384,2.43305,2.41625,2.40518,2.40139,2.40609,2.42009,2.44374,2.38846,2.40084,2.41127,2.42002,2.42718,2.43306,2.43836,2.44414,2.45168,2.46236,2.47751,2.49827,2.52553,2.55979,2.60117,2.19905,2.23134,2.26485,2.2991,2.33342,2.3675,2.40149,2.43597,2.47178,2.50984,2.55108,2.59627,2.64595,2.70034,2.75931,2.00985,2.06244,2.11946,2.17954,2.24122,2.30357,2.36625,2.42938,2.49335,2.55868,2.62588,2.69536,2.76731,2.84169,2.91813,1.82091,1.89429,1.97531,2.06152,2.1507,2.24136,2.33269,2.42439,2.51641,2.60886,2.70188,2.79549,2.88958,2.98381,3.07759,1.63234,1.72712,1.83262,1.94524,2.06201,2.18095,2.30085,2.42099,2.54092,2.66035,2.77902,2.89662,3.0127,3.12665,3.23765,1.44429,1.56118,1.69166,1.83088,1.97525,2.1224,2.27075,2.41918,2.56686,2.7131,2.85728,2.99871,3.13665,3.27018,3.39828,1.25696,1.39682,1.55269,1.71859,1.89051,2.06576,2.24239,2.41894,2.59419,2.76707,2.93659,3.10171,3.26136,3.41436,3.55944,1.07071,1.23443,1.41595,1.60851,1.80786,2.01102,2.21576,2.42023,2.62286,2.82221,3.01691,3.20557,3.3868,3.55914,3.72111,0.886079,1.07445,1.28167,1.50076,1.72734,1.9582,2.19081,2.423,2.65283,2.87847,3.09818,3.31024,3.51292,3.70449,3.88324,0.703822,0.917234,1.15001,1.39541,1.64896,1.90727,2.16752,2.4272,2.68402,2.93578,3.18036,3.41568,3.63969,3.85038,4.04582,0.524833,0.763078,1.0211,1.29249,1.57271,1.85817,2.1458,2.43276,2.71638,2.99409,3.26338,3.52183,3.76706,3.99678,4.20881,0.349766,0.61215,0.89501,1.192,1.49853,1.81084,2.12558,2.43959,2.74983,3.05333,3.3472,3.62865,3.89499,4.14364,4.37218,0.17874,0.464553,0.771765,1.0939,1.42634,1.76518,2.10678,2.44764,2.78431,3.11344,3.43176,3.73611,4.02346,4.29094,4.53592,0.0115904,0.320361,0.651334,0.998089,1.35604,1.7211,2.08931,2.45681,2.81975,3.17437,3.51702,3.84415,4.15241,4.43866,4.7
1089,2.66874,2.66018,2.64568,2.62627,2.60286,2.57644,2.77286,2.52018,2.4938,2.47114,2.4541,2.44434,2.44327,2.45185,2.4706,2.47349,2.48394,2.49166,2.49712,2.50052,2.50222,2.50296,2.50383,2.5062,2.51155,2.52132,2.5368,2.55902,2.58865,2.62594,2.27834,2.30809,2.3384,2.36907,2.39953,2.42949,2.45912,2.48903,2.52009,2.55335,2.58982,2.63042,2.6758,2.72633,2.78201,2.08335,2.13272,2.18606,2.2423,2.30005,2.35838,2.41692,2.4758,2.53548,2.59654,2.65959,2.72515,2.79355,2.86484,2.9388,1.88853,1.95798,2.03484,2.11699,2.20222,2.28897,2.3764,2.4642,2.55237,2.64109,2.73058,2.82096,2.91223,3.00416,3.09625,1.69397,1.78405,1.88496,1.99336,2.10618,2.22136,2.33761,2.45421,2.57075,2.68699,2.80276,2.91782,3.03182,3.14423,3.25434,1.49977,1.61117,1.7367,1.87158,2.01206,2.15562,2.30059,2.44585,2.59059,2.7342,2.87608,3.01566,3.15225,3.28502,3.41302,1.30608,1.43967,1.59033,1.75186,1.91997,2.0918,2.26534,2.43909,2.61187,2.78266,2.95051,3.11445,3.27348,3.42649,3.57226,1.11316,1.26997,1.44613,1.63434,1.82998,2.02993,2.23186,2.43391,2.63454,2.83234,3.02598,3.21414,3.39548,3.56859,3.73203,0.921462,1.10251,1.30437,1.51916,1.74217,1.97002,2.20011,2.43026,2.65854,2.88317,3.10244,3.31467,3.51819,3.71129,3.89229,0.731703,0.937776,1.16524,1.40642,1.65654,1.91205,2.17007,2.42809,2.68382,2.9351,3.17984,3.416,3.64157,3.85456,4.05302,0.544935,0.776115,1.0289,1.29617,1.5731,1.85598,2.14166,2.42732,2.7103,2.98806,3.25812,3.51808,3.76558,3.99835,4.21418,0.362195,0.617752,0.895449,1.18843,1.49181,1.80174,2.11482,2.42789,2.73793,3.04199,3.33723,3.62086,3.89018,4.14263,4.37575,0.183837,0.462803,0.764939,1.08317,1.4126,1.74925,2.08945,2.42971,2.76662,3.09684,3.41712,3.72429,4.01534,4.28737,4.5377,0.00951933,0.311357,0.637364,0.980306,1.33536,1.6984,2.06547,2.43271,2.79631,3.15254,3.49772,3.82834,4.14101,4.43254,4.7
1090,2.43827,2.45393,2.46854,2.48235,2.49525,2.5072,2.77121,2.52989,2.54228,2.55679,2.57454,2.59655,2.62362,2.65629,2.69475,2.25868,2.29143,2.32628,2.36281,2.40019,2.43775,2.47529,2.51304,2.55154,2.59151,2.63367,2.67868,2.72703,2.77896,2.83444,2.07921,2.12938,2.1849,2.24452,2.3066,2.36986,2.43363,2.49772,2.56226,2.62757,2.69401,2.76188,2.83137,2.90244,2.97481,1.8999,1.96792,2.0446,2.12767,2.21462,2.30364,2.39362,2.48396,2.57443,2.66495,2.75552,2.84613,2.93661,3.02668,3.11583,1.7208,1.80722,1.90561,2.01244,2.12439,2.23917,2.35528,2.47177,2.58803,2.70362,2.81819,2.93137,3.04271,3.15165,3.25745,1.54201,1.64754,1.76821,1.89904,2.03604,2.17652,2.31865,2.46115,2.60304,2.74354,2.88195,3.01756,3.14963,3.27731,3.39965,1.36368,1.4892,1.63268,1.78766,1.94966,2.11572,2.28373,2.45207,2.61942,2.78467,2.94676,3.10465,3.25731,3.40361,3.54238,1.18605,1.33263,1.4993,1.67843,1.86533,2.05682,2.25052,2.4445,2.63714,2.82696,3.01257,3.19261,3.36572,3.53053,3.68562,1.00956,1.17832,1.36832,1.5715,1.78311,1.99981,2.21898,2.43841,2.65614,2.87036,3.07933,3.28137,3.47482,3.65802,3.82934,0.834999,1.02673,1.23994,1.46694,1.70301,1.94467,2.18907,2.43372,2.67635,2.9148,3.14699,3.3709,3.58456,3.78604,3.97349,0.663523,0.878214,1.1143,1.3648,1.62502,1.89134,2.16072,2.43038,2.69771,2.96022,3.21548,3.46113,3.69489,3.91457,4.11806,0.496262,0.732956,0.991471,1.26509,1.5491,1.83978,2.13387,2.42831,2.72016,3.00657,3.28476,3.55204,3.8058,4.04357,4.26303,0.333411,0.59104,0.871506,1.16777,1.47516,1.78987,2.10842,2.42743,2.74363,3.05379,3.35478,3.64356,3.91722,4.173,4.40835,0.174407,0.452543,0.754384,1.07276,1.40312,1.74154,2.08428,2.42766,2.76804,3.10181,3.42549,3.73567,4.02914,4.30285,4.55402,0.0190517,0.317547,0.640016,0.979917,1.33282,1.69465,2.06136,2.42892,2.79332,3.15058,3.49683,3.82832,4.14152,4.43308,4.7
1091,2.71288,2.70072,2.68171,2.65698,2.62755,2.5946,2.76924,2.52428,2.49072,2.46099,2.43713,2.42099,2.41407,2.41749,2.43184,2.51447,2.52157,2.52505,2.5255,2.52325,2.51883,2.5131,2.50731,2.50299,2.50177,2.50523,2.51481,2.53166,2.55657,2.58986,2.31618,2.3428,2.36915,2.39512,2.42031,2.44456,2.46818,2.49191,2.51678,2.54396,2.57463,2.60981,2.6503,2.69654,2.74865,2.11803,2.16452,2.21416,2.26603,2.31888,2.37192,2.42491,2.4781,2.53208,2.58757,2.64532,2.70596,2.76992,2.83738,2.90816,1.92008,1.98687,2.06029,2.1384,2.21912,2.301,2.38334,2.46593,2.5489,2.63257,2.71725,2.8032,2.89051,2.97903,3.06835,1.72238,1.81002,1.90777,2.01245,2.12115,2.23189,2.34352,2.4554,2.56724,2.67893,2.79039,2.9015,3.01201,3.12145,3.22918,1.52505,1.63423,1.75686,1.88837,2.02511,2.16467,2.30548,2.44651,2.58707,2.72662,2.8647,3.00082,3.13437,3.26461,3.39062,1.32823,1.45981,1.60783,1.76633,1.93111,2.09939,2.26924,2.43926,2.60835,2.77559,2.94013,3.10109,3.25755,3.40845,3.55264,1.13219,1.28716,1.46098,1.64652,1.83924,2.03608,2.23479,2.4336,2.63104,2.82579,3.01662,3.20228,3.3815,3.55294,3.71519,0.937355,1.11675,1.31656,1.52906,1.74955,1.97475,2.2021,2.42949,2.65508,2.87717,3.09412,3.30433,3.50619,3.69804,3.87824,0.74442,0.949033,1.17478,1.41404,1.66208,1.91538,2.17113,2.42688,2.68042,2.92966,3.17257,3.40719,3.63155,3.84371,4.04177,0.554391,0.784381,1.0358,1.30154,1.57681,1.85793,2.14182,2.4257,2.70699,2.9832,3.25192,3.51081,3.75756,3.98992,4.20573,0.368298,0.623028,0.89972,1.19156,1.49371,1.80233,2.11409,2.42587,2.73471,3.03772,3.33211,3.61514,3.88416,4.13663,4.37011,0.186564,0.465098,0.766593,1.08408,1.41271,1.7485,2.08785,2.42731,2.76352,3.09318,3.41309,3.72014,4.01133,4.2838,4.53487,0.0089262,0.310679,0.636416,0.979022,1.3337,1.69634,2.06302,2.42994,2.79333,3.14949,3.4948,3.82576,4.13902,4.43141,4.7
1092,2.65203,2.64425,2.63056,2.6119,2.58913,2.56321,2.74643,2.50745,2.48109,2.45832,2.44103,2.43093,2.42942,2.4375,2.45571,2.45753,2.46885,2.47746,2.48373,2.48781,2.49002,2.4911,2.49215,2.49455,2.49978,2.50931,2.52445,2.54624,2.57538,2.61213,2.26316,2.29388,2.32517,2.35672,2.38789,2.41838,2.44835,2.47843,2.50951,2.54265,2.57888,2.61913,2.66409,2.71414,2.7693,2.06897,2.11945,2.17388,2.23105,2.28954,2.34839,2.40726,2.46631,2.52599,2.58691,2.64972,2.71494,2.78291,2.85373,2.92717,1.87501,1.94572,2.02378,2.10691,2.19288,2.28014,2.36788,2.45582,2.54398,2.63256,2.72179,2.81182,2.90267,2.99413,3.08571,1.68135,1.77288,1.8751,1.98451,2.09806,2.21371,2.33025,2.44696,2.56346,2.67954,2.79504,2.90975,3.02333,3.13527,3.24488,1.48812,1.60121,1.72813,1.86402,2.00519,2.14919,2.2944,2.43973,2.58441,2.72783,2.86944,3.00866,3.14482,3.27713,3.40463,1.29552,1.43104,1.58313,1.74563,1.91438,2.08659,2.26033,2.43411,2.6068,2.77738,2.94493,3.10851,3.26712,3.41966,3.56495,1.10386,1.26279,1.44037,1.62948,1.82569,2.02596,2.22802,2.43007,2.63056,2.82813,3.02146,3.20925,3.39016,3.56282,3.72578,0.913625,1.09692,1.30009,1.5157,1.73918,1.96728,2.19745,2.42754,2.65565,2.88003,3.09897,3.31082,3.51392,3.70657,3.8871,0.725606,0.93383,1.16248,1.40436,1.65486,1.91054,2.16857,2.42648,2.68201,2.93301,3.17741,3.41319,3.63833,3.85088,4.04888,0.540796,0.773851,1.02766,1.2955,1.57271,1.85567,2.1413,2.4268,2.70955,2.98701,3.25672,3.51629,3.76337,3.9957,4.21109,0.360022,0.617168,0.895732,1.18914,1.49268,1.80261,2.11557,2.42844,2.73822,3.04197,3.33685,3.62008,3.88899,4.14101,4.37369,0.183464,0.463886,0.766712,1.08521,1.4147,1.75126,2.09129,2.43132,2.76794,3.09782,3.41773,3.72452,4.01516,4.28677,4.53667,0.0108704,0.314086,0.640579,0.98364,1.33865,1.70153,2.06837,2.43534,2.79863,3.15451,3.49933,3.82956,4.14182,4.43295,4.7
1093,2.51658,2.51538,2.51001,2.50114,2.48927,2.47511,2.6816,2.44448,2.43101,2.42098,2.41603,2.41758,2.42679,2.44441,2.47077,2.3307,2.34879,2.3658,2.38172,2.39636,2.40981,2.42258,2.43557,2.44994,2.46693,2.48775,2.51348,2.5449,2.58249,2.62636,2.14501,2.18276,2.22255,2.26359,2.30495,2.3461,2.38704,2.42823,2.47035,2.51425,2.56073,2.61048,2.66398,2.72142,2.78265,1.95958,2.01741,2.08044,2.14693,2.21517,2.28408,2.35318,2.42248,2.49226,2.56294,2.63493,2.70857,2.784,2.86114,2.9396,1.77449,1.85295,1.9397,2.03192,2.12716,2.22383,2.32102,2.41834,2.51564,2.61295,2.71031,2.80769,2.90491,3.00161,3.09718,1.58987,1.68961,1.80057,1.91874,2.04103,2.16542,2.29061,2.4158,2.54047,2.66426,2.78683,2.90779,3.02666,3.14279,3.25535,1.4059,1.52769,1.66329,1.80756,1.95688,2.10889,2.26193,2.41484,2.56672,2.71682,2.86443,3.00883,3.1492,3.28464,3.41407,1.22287,1.36756,1.52813,1.69852,1.8748,2.05427,2.235,2.41544,2.59435,2.77058,2.94308,3.11076,3.2725,3.42711,3.57331,1.04121,1.20962,1.39532,1.59176,1.79481,2.00157,2.20977,2.41755,2.62329,2.82548,3.0227,3.21352,3.39651,3.57018,3.73304,0.861539,1.05425,1.26503,1.48734,1.71696,1.95076,2.18621,2.42111,2.65348,2.88147,3.10325,3.31708,3.52118,3.7138,3.89322,0.684664,0.901779,1.13742,1.38533,1.64123,1.90181,2.16425,2.42605,2.68487,2.93847,3.18468,3.42137,3.64647,3.85794,4.05383,0.511335,0.752418,1.01256,1.28573,1.56759,1.85464,2.14383,2.43231,2.71739,2.99644,3.26692,3.52636,3.77234,4.00257,4.21484,0.341931,0.606297,0.8905,1.18851,1.49595,1.80918,2.12486,2.43981,2.75096,3.05531,3.34993,3.63199,3.89876,4.14764,4.37622,0.176432,0.463493,0.771232,1.0936,1.42624,1.76533,2.10724,2.44846,2.78552,3.11502,3.43365,3.73822,4.02568,4.29314,4.53795,0.0147854,0.32405,0.654679,1.00089,1.35833,1.72298,2.0909,2.45819,2.82099,3.1755,3.51803,3.84502,4.15308,4.43904,4.7
1094,2.77136,2.74857,2.71701,2.67806,2.63311,2.58374,2.71789,2.47961,2.42948,2.38392,2.3453,2.31577,2.29708,2.29052,2.29682,2.56848,2.56609,2.55819,2.5456,2.52901,2.50936,2.48792,2.46637,2.44659,2.43058,2.42025,2.4173,2.42313,2.43867,2.46441,2.36575,2.38404,2.40017,2.41426,2.42629,2.4365,2.4456,2.45472,2.46524,2.47869,2.49652,2.52004,2.55023,2.58775,2.63278,2.1632,2.20253,2.2431,2.28423,2.3251,2.36528,2.40494,2.44469,2.48544,2.52824,2.57411,2.62394,2.67836,2.7377,2.80188,1.96089,2.02169,2.08717,2.15569,2.22558,2.2958,2.36601,2.43632,2.50719,2.57921,2.65297,2.72896,2.80747,2.88848,2.97168,1.75889,1.84171,1.93261,2.02883,2.12787,2.22816,2.32885,2.42962,2.53047,2.63157,2.73307,2.83507,2.9375,3.04005,3.14215,1.55733,1.66282,1.77968,1.90383,2.0321,2.16241,2.29349,2.42459,2.55527,2.68528,2.81435,2.94221,3.06842,3.19237,3.31323,1.35638,1.48534,1.62862,1.78089,1.93838,2.09862,2.25995,2.42121,2.58155,2.74029,2.89678,3.05034,3.20018,3.34539,3.48489,1.1563,1.30964,1.47973,1.66016,1.84679,2.03681,2.22821,2.41945,2.60927,2.79657,2.9803,3.15939,3.33273,3.49907,3.6571,0.957513,1.13614,1.33323,1.54178,1.75739,1.977,2.19826,2.41927,2.63836,2.85403,3.06484,3.26933,3.46602,3.65337,3.82982,0.760642,0.965257,1.18935,1.42583,1.67021,1.91917,2.17005,2.4206,2.66877,2.91264,3.15035,3.38009,3.6,3.80826,4.00301,0.56653,0.797348,1.04823,1.31239,1.58524,1.86327,2.14352,2.42339,2.70043,2.97231,3.23678,3.49162,3.73464,3.96368,4.17666,0.37603,0.632658,0.909974,1.20146,1.50245,1.80924,2.1186,2.42756,2.73327,3.033,3.32407,3.60388,3.86989,4.11962,4.35072,0.189623,0.471334,0.774642,1.09302,1.42177,1.757,2.0952,2.43302,2.76721,3.09462,3.41216,3.71682,4.00571,4.27603,4.52518,0.00730023,0.313469,0.642232,0.987007,1.3431,1.70645,2.07322,2.43969,2.80219,3.15713,3.501,3.8304,4.14206,4.43289,4.7
1095,2.53554,2.53784,2.53619,2.5312,2.52329,2.51303,2.71326,2.48943,2.47886,2.47123,2.46812,2.47097,2.48093,2.49883,2.52505,2.34878,2.36959,2.38959,2.40878,2.42685,2.44377,2.45987,2.47595,2.49306,2.51236,2.53505,2.56216,2.59453,2.63266,2.67671,2.16218,2.20183,2.24389,2.2876,2.33189,2.37608,2.42003,2.46405,2.50874,2.55488,2.60323,2.65448,2.70911,2.76734,2.82908,1.97579,2.03469,2.09929,2.16786,2.23855,2.31008,2.38186,2.45374,2.52593,2.59877,2.67265,2.74789,2.82463,2.90282,2.98212,1.78967,1.86835,1.95599,2.04974,2.14695,2.24585,2.34539,2.44504,2.54459,2.64399,2.74326,2.84233,2.94105,3.03906,3.1358,1.60394,1.70305,1.81425,1.93342,2.05723,2.18346,2.31067,2.43795,2.56471,2.69052,2.81501,2.93777,3.05832,3.17602,3.29008,1.41874,1.53908,1.67434,1.8191,1.9695,2.12295,2.27769,2.43245,2.58626,2.73831,2.88786,3.03416,3.1764,3.31366,3.44491,1.23434,1.37682,1.53652,1.70692,1.88382,2.06436,2.24646,2.42852,2.60919,2.7873,2.96175,3.13144,3.29524,3.45194,3.60028,1.05112,1.21669,1.40103,1.59702,1.80026,2.0077,2.21695,2.4261,2.63344,2.83744,3.03663,3.22957,3.41479,3.59081,3.75614,0.869714,1.05913,1.26809,1.48948,1.71885,1.95294,2.18912,2.42514,2.65896,2.88868,3.11245,3.32849,3.53501,3.73025,3.91246,0.690998,0.904474,1.13783,1.38436,1.63957,1.90004,2.1629,2.42557,2.68568,2.94094,3.18915,3.42816,3.65586,3.8702,4.06921,0.515884,0.752974,1.01036,1.28167,1.5624,1.84895,2.13822,2.42733,2.71353,2.99417,3.26667,3.52852,3.77729,4.01065,4.22637,0.34486,0.604759,0.885727,1.1814,1.48725,1.79958,2.11501,2.43033,2.74244,3.0483,3.34495,3.62953,3.89928,4.15155,4.3839,0.177842,0.459908,0.763925,1.08346,1.41405,1.75183,2.09316,2.43449,2.77234,3.10327,3.42396,3.73116,4.02177,4.29289,4.54178,0.0146723,0.31848,0.644886,0.987751,1.34266,1.70558,2.07258,2.43973,2.80315,3.15903,3.50363,3.83334,4.14474,4.43462,4.7
1096,2.88555,2.85804,2.82,2.77298,2.71858,2.65861,2.75105,2.53077,2.46802,2.40971,2.35849,2.31681,2.28671,2.26974,2.26688,2.67506,2.66788,2.65354,2.63306,2.60739,2.57766,2.54537,2.51241,2.48089,2.45308,2.43117,2.41712,2.4126,2.4188,2.43641,2.46468,2.4781,2.48781,2.49422,2.49754,2.49822,2.49714,2.49564,2.49532,2.49794,2.50521,2.51867,2.53959,2.56882,2.60675,2.25446,2.28879,2.32296,2.35662,2.38918,2.42039,2.45058,2.48052,2.51132,2.54427,2.5806,2.62143,2.66764,2.71975,2.77787,2.04443,2.10007,2.15917,2.22045,2.28246,2.34431,2.40575,2.46707,2.52891,2.59205,2.6573,2.72536,2.79672,2.87156,2.94972,1.83467,1.91211,1.99665,2.08589,2.17753,2.27005,2.36271,2.45533,2.54807,2.64127,2.73529,2.83042,2.92676,3.02419,3.12227,1.62525,1.72513,1.83566,1.95316,2.07452,2.1977,2.3215,2.4453,2.56879,2.69189,2.81451,2.93654,3.05773,3.1776,3.29546,1.41633,1.53941,1.67647,1.82245,1.97356,2.12733,2.28214,2.43695,2.59104,2.74385,2.89491,3.0437,3.18957,3.33175,3.46926,1.20811,1.35531,1.51936,1.69393,1.87474,2.05897,2.24463,2.43027,2.61476,2.79712,2.97645,3.15182,3.32224,3.48659,3.64363,1.00094,1.17324,1.3646,1.56775,1.77814,1.99264,2.20895,2.42522,2.63991,2.85163,3.05905,3.26086,3.45568,3.64208,3.81854,0.795351,0.993673,1.21242,1.44402,1.68378,1.92834,2.17506,2.42174,2.66643,2.90732,3.14267,3.37076,3.58985,3.79818,3.99396,0.592154,0.817007,1.06301,1.32283,1.59169,1.86603,2.14291,2.41976,2.69425,2.96412,3.22724,3.48147,3.7247,3.95484,4.16984,0.392313,0.643549,0.916492,1.2042,1.50184,1.80565,2.11242,2.41921,2.72329,3.02198,3.3127,3.59293,3.86018,4.11204,4.34616,0.196572,0.473486,0.772946,1.08813,1.41416,1.74712,2.0835,2.42001,2.75348,3.08081,3.399,3.70511,3.99627,4.26973,4.52289,0.00508437,0.306931,0.632393,0.974562,1.32858,1.69035,2.05608,2.42207,2.78474,3.14056,3.48608,3.81794,4.13291,4.42789,4.7
