t_idx,stamp_sec,x,y,yaw,vx,wz,frame_id
1028,1756708162.817330,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1029,1756708162.884120,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1030,1756708162.950599,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1031,1756708163.017263,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1032,1756708163.083951,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1033,1756708163.150606,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1034,1756708163.217324,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1035,1756708163.283921,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1036,1756708163.350627,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1037,1756708163.417319,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1038,1756708163.483983,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1039,1756708163.550608,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1040,1756708163.617302,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1041,1756708163.683980,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1042,1756708163.751068,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1043,1756708163.817289,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1044,1756708163.884016,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1045,1756708163.950683,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1046,1756708164.017267,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1047,1756708164.084086,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1048,1756708164.150697,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1049,1756708164.217344,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1050,1756708164.283921,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1051,1756708164.350648,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1052,1756708164.417274,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1053,1756708164.483921,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1054,1756708164.550686,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1055,1756708164.617317,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1056,1756708164.683918,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1057,1756708164.750641,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1058,1756708164.817229,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1059,1756708164.883938,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1060,1756708164.950653,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1061,1756708165.017307,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1062,1756708165.083991,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1063,1756708165.150680,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1064,1756708165.217276,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1065,1756708165.283917,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1066,1756708165.350641,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1067,1756708165.417259,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1068,1756708165.483926,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1069,1756708165.550672,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1070,1756708165.617249,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1071,1756708165.684638,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1072,1756708165.751568,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1073,1756708165.817259,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1074,1756708165.883942,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1075,1756708165.950885,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1076,1756708166.017325,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1077,1756708166.084019,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1078,1756708166.151029,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1079,1756708166.217247,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
